thread_id,title,abstract,author,forum_name,view_num,create_time,url
10871987829,现在大坝是真阴啊,最近都在和固排打大坝，然后奇怪的来了。楼里不响枪，全图都没信息，楼里一响枪，全图都来劝。我们一号位进楼全来劝我们了，打完一队又来一队，每队还都有无名，最多的一把西楼阳台机房接了3队，加一块杀了10个，然后还有人来劝。真给我打红温了，一点补给时间都没有，劝架的也不打起来，就冲我们。无名更是粑粑，费劲杀完打开盒子一看30w粑粑ak，除了子弹就剩枪管能拿。固排阵容张姐露娜液氮。吧友们有什么靠谱阵容吗？,京东     ,三角洲行动,433,2026-07-16 13:59:54,https://tieba.baidu.com/p/10871987829
10864787373,原来坠星者也有原型啊, ,自成诗の郭夏莲,三角洲行动,34061,2026-07-13 15:40:06,https://tieba.baidu.com/p/10864787373
10397270785,五年朋友换来被当成免费护航和阴阳怪气,我和露娜还有女医是线下朋友，今天我想猛攻两把，叫上两个人打绝航，连续睡觉之后决定起全装，我和露娜都是刘涛aw，女医起的五套，进图之后一个不杀，只知道一人一个包，然后女医自己出了一个200w的9格，但是除去九格还足足比露娜多吃了200w，还是在露娜吃了鼠鼠上供的假账六头之后，撤离时候甚至给鼠吃的都不愿意给露娜分一口，打完之后他就下线了，我去质问他得到的是“乐”“爱玩不玩，不玩滚” ，三露娜去查了之前的战绩，每把亏损,芜🤣,三角洲行动,99302,2026-01-14 23:39:09,https://tieba.baidu.com/p/10397270785
10869980962,银翼削弱后强度能排t几？,,有来有回111,三角洲行动,4485,2026-07-15 17:43:37,https://tieba.baidu.com/p/10869980962
10871568218,伙计们！吧里多少人辐射满级了？,目前才lv1 ,姜禾_sS,三角洲行动,4328,2026-07-16 11:01:35,https://tieba.baidu.com/p/10871568218
10866450869,推荐一把版本神枪——pkm,现在所有四级枪裸强周末都突破20万了，但有这么一把常年t1t0，但没人用的枪就脱颖而出了。 没错，就是火力王pkm，这版本枪管和专属枪托都降价，本体也不到10w，满改只需要30w。以前一根枪管14w，只能用bug无管改法将就，现在直能接拉满。 什么ttk，btk根本无需多言，这枪火力和稳定性都强的离谱，唯一缺点子弹太贵。但是75大弹匣，口袋里不用放备弹，又等于没有缺点 顺带一提，枪管慢慢涨价了，想玩想尝试的抓紧。,急急已盘哭,三角洲行动,20488,2026-07-14 10:25:07,https://tieba.baidu.com/p/10866450869
10864013342,冷枪穷改29期——SVCH，纯左右脑互搏产物,首先叠甲，我一直以来提供的只是我的改枪思路和评价，并不适合所有人，大家可以按自己的用枪习惯和预算去改装，欢迎大家讨论和分享想法，想抬杠一切以你为准。 直接说结论啊，这枪在我眼里很路边，起码不适合大多数人。 首先我们先按照他本身的分类，当做一把连狙来看，这枪威力、射程、初速都还不错，但是巨大的上抬配合上极慢的回正让这把枪基本没法当连狙玩。同样用着尊贵的7.62x54R，SVD能越级一枪头，svch什么档次？作为连狙来说真,x1ao_Cc,三角洲行动,4259,2026-07-13 10:04:44,https://tieba.baidu.com/p/10864013342
10870070771,这次鸟人玩家哭弱，搞得我还以为无人机被删了呢,这个大招可以用emp打断，本来就算是一个bug，玩过的都能感觉得到，本来就不合理，只是没想到官方拖了这么久才修，估计是本来是打算当做特性留下来的。而且这一刀砍的也不算重，玩过鸟人和被鸟人照过的都知道，你被看了，大概就能猜出是哪个地方的人扫的你，只是不知道远近，现在只能说是回到了原有的强度而已。 ,新月狼人,三角洲行动,1293,2026-07-15 18:29:18,https://tieba.baidu.com/p/10870070771
10871774047,蹲个固 1v1 时间多可以陪我的,,痛绪呆泪,三角洲行动,361,2026-07-16 12:27:04,https://tieba.baidu.com/p/10871774047
10849392424,现在贴吧三巨头是不是变成昊天、林树、xdd了,感觉这几天昊天节奏有点大啊，直接晋升为三巨头一哥了总算是给吧友们逮到机会能狠狠黑他一波了 反观xdd风评大幅度好转xdd还说最近风评提升的太多有点害怕，怕被捧得太高摔的太重还说接下来该锁包+打暗号骗杀了 这几天主播巅峰赛各大主播的切片看爽了节目效果确实不错，就是可惜了后面林树和昊天要去解说炸鱼杯，大主播也就只能看看xdd了,卡莉渚233,三角洲行动,39020,2026-07-07 10:18:01,https://tieba.baidu.com/p/10849392424
10872664109,机航1=2不是婚车有个极品少御 我就吃战损,,Crescent-,三角洲行动,186,2026-07-16 19:20:51,https://tieba.baidu.com/p/10872664109
10867123648,拿XDD的战绩抛砖引玉，想问下大家都是怎么开镜的,众所周知XDD铁血切换开镜党，我是apex转的三角洲，一直用的长按开镜，正好遇到昊天巅峰的时候，看他的peek特别帅，三角洲就继续用的长按。 但是一直有很不舒服的情况，就是跟枪的时候，很容易两个手指按的重，导致跟枪拖鼠标很困难，而且我平常打三号位多，用不着华丽的PEEK，反而是更吃瞄准。 想问下，更注重瞄准，应该用切换还是长按 ,鹊满枝,三角洲行动,12619,2026-07-14 15:08:48,https://tieba.baidu.com/p/10867123648
10864798616,遇到这种怎么办？, 我全装满改M7，这俩人加起来就一把枪，一个六甲,贴吧用户_GQ838M8,三角洲行动,6293,2026-07-13 15:45:37,https://tieba.baidu.com/p/10864798616
10871461640,没人玩的时候一个人跑跑刀也是极好的,就是有点无聊 ,爱里两清,三角洲行动,1149,2026-07-16 10:19:15,https://tieba.baidu.com/p/10871461640
10866543310,实在是气不过,昨天晚上摸到的这个小车，今天早上和朋友准备去把彩蛋拿一下，我们两人怕打不过，就随机在大厅拉了个人，不成想是个小辣条。 首先是局内表现，先到地下管道的时候，小辣条搁上边迷路了，我们在底下都接了快两队了，才跑过来，还死了一次，给我扶起来了，而且全程抢包，我在底下修脚修死了一个四套三头，因为有朋友在，所以说不防抢包什么的，结果直接给他抢了，后面背人的时候，我朋友在旁边打死了一个人，因为当时我腿断了，所以,举报的不是我,三角洲行动,23152,2026-07-14 11:07:22,https://tieba.baidu.com/p/10866543310
10872760741,机密巴克什＝1,➕为相聚,ChivaIry,三角洲行动,72,2026-07-16 20:18:09,https://tieba.baidu.com/p/10872760741
10869201715,太多人害怕uzi金蛋吊打他们了，所以他们一直9x19出金蛋,只要uzi 一旦出了金蛋，那毫无疑问将会是所有猛攻区的噩梦。 为什么这么说？因为氢弹uzi的恐怖输出能力远远在很多枪械之上。 哪怕是G3这样的枪，他用金蛋贴脸的时候也打不过金蛋uzi。 金丹uzi的贴脸t tk在0.32秒。 这也就意味着，只要那些老鼠拿着一把uzi塞满金蛋趴在某个角落，等你路过的时候，直接全部输出到你身上，哪怕你是六套，都无力回天，神仙难救。 所以我才说新手一定要玩uzi，只有玩懂了uzi这把枪，你才会明白为什么这么多人恐惧uzi,无糖不好听,三角洲行动,11286,2026-07-15 11:56:34,https://tieba.baidu.com/p/10869201715
10821364517,玩家第二次开智之护甲篇,首先明确两点： 1.三角洲的护甲本质“护盾” 2.子弹的胸腹伤害和护甲的胸腹防护不一样，子弹的腹是肚子，护甲的腹是裆部。 所以，玩家开智的证明就是意识到hmp特勤防弹衣为什么是神。 80耐久10w的价格，4弹等效40电护盾，5弹等效18点护盾。所有枪都能多抗一枪，即使修过两次，依然可以多抗一枪，阈值卡的非常好。而且无任何负面效果。 说什么裆部中一枪就老实了的就明显是没开智的，这也是为什么当初那么多人说3个1.5kd的固排打不过单三主播,急急已盘哭,三角洲行动,150102,2026-06-26 00:34:52,https://tieba.baidu.com/p/10821364517
10872273414,银翼被砍.,现在绝巴跑刀小麦银翼和回响哪个更好,hansaki,三角洲行动,128,2026-07-16 16:07:32,https://tieba.baidu.com/p/10872273414
10866803629,推荐这赛季赶紧拿下自己喜欢的砖皮,三角洲的爆破模式可以类比于之前网易的界外狂潮，界外狂潮的暴死主要还是网易运营的一坨。现在三角洲终于明白想搞电竞还是得回归爆破中，而在爆破模式里可是什么枪都可以有就业的机会。三角洲砖皮的市场是又玩家决定的，当三角洲再吸一批喜欢玩爆破的玩家。到时候砖皮的价格将再次提升，主要是官方太畜了压制老砖的爆率导致砖皮价格水涨船高。主要提几个原本非常便宜的砖皮m4，k4和scarh就是非常经典的越玩货越少基本没人上架了。回归,嘣嘣ε꧂,三角洲行动,17159,2026-07-14 12:51:39,https://tieba.baidu.com/p/10866803629
10872797020,现在武器价格为啥这么贵了,我很清楚记得我这个改枪码之前就五十多万，今天一看突然变成八十多万了 ,阿七思,三角洲行动,105,2026-07-16 20:39:28,https://tieba.baidu.com/p/10872797020
10863111408,这玩意还要摸6个吗,摸两天才凑4个，6个得多久啊 话说升三级是不是就能硬抗辐射在大坑蹲标杆队了 ,花真真,三角洲行动,31591,2026-07-12 22:05:28,https://tieba.baidu.com/p/10863111408
10864495261,唯一双榜前十，KD第一领先职业。巅峰赛最大赢家来了。, 主播巅峰赛第二周结束，xdd积分排名第六，前十唯一击杀200加选手，击杀榜第三，前十里场次最少，唯一顺带吃饭，能杀又能吃，不是无脑起好装备口人的。网友还有人通过第一视角查了击杀靠前选手的kd。基本确定xdd也是kd最高的选手。 这次主播赛官方让职业进来参赛，不惜毁掉不少炸鱼主播也要给职业引流，最后观众被一个半三角洲主播，pubg现役，我多次点进直播间都在玩lol的主播吸粉了，幽默完了。 参加这个杯，那个杯的主播，冠军，三角洲,米高佐敦是够特,三角洲行动,9753,2026-07-13 13:31:59,https://tieba.baidu.com/p/10864495261
10872228323,2q1 我做33任务,起装打架做任务，就是得跑图,情绪⁣⁡⁣⁢,三角洲行动,123,2026-07-16 15:45:51,https://tieba.baidu.com/p/10872228323
10869047267,不是我看不起277,但是用277真的有高手用吗？ 这赛季用腾龙在az3印钱。 有主用277的kd比我高的吗？ ,印印印印印,三角洲行动,23277,2026-07-15 10:48:32,https://tieba.baidu.com/p/10869047267
10867783604,不常驻是要毁了我们平民玩家吗😅😅,这次又不是联动凭什么不常驻，不就是不想让我们平民玩家搬砖+限时点券白嫖吗😤😤，希望大伙团结起来一起抵制这种行为😅😅😅 ,牛先生🥵,三角洲行动,25264,2026-07-14 20:22:10,https://tieba.baidu.com/p/10867783604
10865557667,这游戏主播孝子怎么跟没脑子一样？,刚刚看了陈泽杯，遇到工程队主播没法游龙后，弹幕就离谱起来了，什么策划你看这环境，什么这就是这游戏的环境等等，各种离谱弹幕。 就好像就只有他们主播爹是玩家，其他的玩家不是玩家，是官方安排的人机一样。 是不是每把都要安排一堆绿裤子让他们主播爹杀，他们才满意。,贴吧用户_57VDaG7,三角洲行动,6294,2026-07-13 22:52:12,https://tieba.baidu.com/p/10865557667
10872770432,普坝，真的没办法玩了。。。,不晓得说啥 ,百度网友4ab381,三角洲行动,39,2026-07-16 20:23:48,https://tieba.baidu.com/p/10872770432
10872816464,核电站才是传统猛攻图，威龙，呜噜噜，露娜最适合的干员,威龙拥有大平地快速转移的能力，呜噜噜能远距离补人，露娜四道具大人 ,牛笔羞圣帝君也能黑,三角洲行动,47,2026-07-16 20:50:59,https://tieba.baidu.com/p/10872816464
10866262526,whys和吕德华,why说要给写小作文的寄法院传票，因为打了8点人气榜有人骂他。 @恒哥哥: 5亿月底到账8点热气王 怎么感觉节奏莫名其妙的，一会五个亿一会人气榜的,薪火gus,三角洲行动,5037,2026-07-14 08:54:45,https://tieba.baidu.com/p/10866262526
10871159632,万能的吧友 这个威龙留的联系方式能看出来是什么吗,今天绝航跑刀认大哥 遇到一个威龙很性情 我给了他我的117的刘涛 他给了我13发红弹 我给了他小金他又给我半组金蛋 然后我就给了他我刚摸的那个88万的阿萨拉大王的牌 结果没想到他好像很激动 里马给了我一整组红弹 还把自己的14和3m都给我了 临撤离 他刀我让我换胸挂 我一出去看到是这个 这到底是微信号qq号还是手机号啊 ,男人什么罐头我说出去,三角洲行动,922,2026-07-16 08:13:10,https://tieba.baidu.com/p/10871159632
10841762938,时隔一个月,咱这位哥们又干了什么事儿呢？ ,小试水果刀,三角洲行动,15036,2026-07-04 06:10:42,https://tieba.baidu.com/p/10841762938
10855592493,要有多少现金才能很少甚至完全不跑刀，一直4套4弹？,字面意思，主要机密，不爱打航天，现在有117m现金，平时我自己改枪给的预算上限就是40万（某些武器除外） 下面是个人数据。有没有哥们分析分析？ ,MoboSama,三角洲行动,19808,2026-07-09 18:31:49,https://tieba.baidu.com/p/10855592493
10865706053,三角洲最废物的卡,有感觉吗 不刷大概率接牢二一队。 刷了接火发二员牢二。 ,👦图吧带哥带,三角洲行动,36574,2026-07-14 00:45:06,https://tieba.baidu.com/p/10865706053
10863159946,其实很少有人知道BB FPS还带火了另外一把枪，那就是svd,去年陈泽杯首秀的时候，BBFPS就没有带Aw这把作弊武器。 反而是用SVD这种小众武武器来打中远距离的一个位置。 而实际上也证明了SVD这把枪，它其实是很强很暴力的一把枪。 虽然它价格便宜，但实际上它是一把拥有着栓狙爆头属性的连狙。 他的空枪惩罚其实很低的，你空了一枪之后，完全可以在栓狙拉出第二枪之前再开出两枪。嗯。 这个就导致了SVD这一把枪，其实是一把隐藏的小众强力枪。 这个枪就很适合航天总裁走廊架点的时候运一枪头，只要,无糖不好听,三角洲行动,12529,2026-07-12 22:48:25,https://tieba.baidu.com/p/10863159946
10868657766,入坑两个星期花了2000了,萌新求问，这些亏不亏，是不是不如买号 ,白羊weareyou,三角洲行动,4479,2026-07-15 07:57:15,https://tieba.baidu.com/p/10868657766
10870051962,很难想象麦晓雯居然和银翼回响露娜是一个职业,银翼最超模的纯信息位就不用说了 露娜回响一个4道具加共享探测箭cos工程 一个配干扰弹的大范围扇形木头人不许动很难想象麦晓雯大招之前还勾巴只有两段 爆点靠嘴巴爆 开个大自己都不知道对面人在哪 真要加强骇爪 大招给个90scd 每次扫到瞬间显形 或者只有第一次和最后一次显形个0.5/1s左右 然后再和队友共享 我说实话那个b线除了辅助闪还有啥用啊 纯纯招笑完了大招甚至不如飞刀扎尸体给的有用有感觉吗扎尸体好歹范围显形+队友可以看到 谁在乎,怀瑾握瑜💞💕,三角洲行动,2305,2026-07-15 18:19:26,https://tieba.baidu.com/p/10870051962
10870000982,最绝境的时候那个王站了出来,,老司机玩杯,三角洲行动,1586,2026-07-15 18:03:50,https://tieba.baidu.com/p/10870000982
10872693877,绝航2-1来个能沟通的，有绝食，我能自理,,By⁣e,三角洲行动,215,2026-07-16 19:37:48,https://tieba.baidu.com/p/10872693877
10872746472,Az3跑刀，大哥带带,,漫雾织梦,三角洲行动,121,2026-07-16 20:10:05,https://tieba.baidu.com/p/10872746472
10872738471,喜欢我送你们的礼物吗,最爱做小三的东东女娱乐和最爱出轨的Pero魔王 ,kissola,三角洲行动,146,2026-07-16 20:05:28,https://tieba.baidu.com/p/10872738471
10858607537,昊天真的太小丑了,不去主播巅峰赛就算了，只能沦落到第二排的座位，说是去解说，结果一整把没多少话🤣🤣🤣🤣 ,￣▽￣～),三角洲行动,107637,2026-07-10 23:05:02,https://tieba.baidu.com/p/10858607537
10871621822,感谢三角洲,玩了六个赛季第一次摸到炫彩 ,坐牢的土拨鼠,三角洲行动,1169,2026-07-16 11:23:39,https://tieba.baidu.com/p/10871621822
10872758585,绝航1-2,,听海诉▫️,三角洲行动,60,2026-07-16 20:16:56,https://tieba.baidu.com/p/10872758585
10863097290,我看不光陈泽杯是乐子 三角洲官方也是乐子啊,像素和诉说直播连麦 说每个人账号都是官方给的 而且只有当天知道自己号长什么样诉说的号没有红皮没有特里克没有红弹全是泰坦 魔王羽的号有特里克还有一堆红弹 成成大王的号连刀皮都没有还是自己买了个尼泊尔最卡的是官方还说每个人的号都差不多 这连甲连刀都没有让人打比赛炸鱼啊？,Usaka,三角洲行动,23931,2026-07-12 21:53:37,https://tieba.baidu.com/p/10863097290
10872451080,请问这个门的密码要怎么破译呢？,长弓的一个付费撤离点那里的，搜了每日密码输入了不对。 密码： Vkwc Opgdkx Mcliskehiy Zhyncncsm Bpkdn Eibcd ,皮特·格里芬兰,三角洲行动,165,2026-07-16 17:30:19,https://tieba.baidu.com/p/10872451080
10871536845,找一个三角洲固玩OvO,我时间很多希望你跟我一样无所事事的 别的游戏我也可以陪你玩 私dd我就行 ,是笨蛋嗎,三角洲行动,553,2026-07-16 10:48:40,https://tieba.baidu.com/p/10871536845
10859733814,怎么都集火昊天跟悠一，把这货忘了呢？,剪辑各种猛杀大号KD比XXD都高，然后两次巅峰赛都没参加，问就是当陪玩挣钱没时间，粉丝结晶度跟悠圣比也不遑多让啊 。 ,笑痴狂,三角洲行动,49734,2026-07-11 11:33:59,https://tieba.baidu.com/p/10859733814
10867239310,内鬼爆料我以为假的  不是哥们 你真上啊？？？,又帅又丑 三角洲你整这个废土画风？？ ,说你是路边一条🍭,三角洲行动,7573,2026-07-14 15:57:25,https://tieba.baidu.com/p/10867239310
10863659467,游戏主播饭圈味,最近直播巅峰赛给xdd引了一大波流，他实力没话说，确实顶级，但是感觉弹幕环境饭圈味也迎来了巅峰。一直感觉他的结晶粉数量是真多啊，饭圈味也是最浓的。,贴吧用户_GA8VDNV,三角洲行动,16306,2026-07-13 06:44:59,https://tieba.baidu.com/p/10863659467
10868101843,8u们一人讲一个咱洲让你恼火的奇葩机制,我先来 仓库空间不足↓ ,麒麟锅锅锅,三角洲行动,4680,2026-07-14 23:55:21,https://tieba.baidu.com/p/10868101843
10865405415,红皮不能问，那刀皮总能问了吧,前几天问了句蜂医红皮什么时候可以出，结果一群不明生物来我下面撒泼打滚，什么“跑刀区也配有皮肤？”，“用蜂医的都是排骨人”，“就不出你气不气”之类像幼儿园小朋友撒气一样令人匪夷所思的言论，仿佛蜂医这个干员的存在戳中他们肺管子了一样 lz寻思蜂医就算出红皮也不会让它们损失什么吧？顶多不抽就完了，有必要像哈基米一样应激哈气吗？ 那么，干员红皮就不问了，以免再次炸出一堆应激人士，这次问一嘴刀皮 请问开服四元老中,黑米兰宗,三角洲行动,9604,2026-07-13 21:09:20,https://tieba.baidu.com/p/10865405415
10872279794,不看贴吧不知道，一看贴吧才知道高手在民间,我从不否认自己是菜比，但是也没人规定菜比不能讲话。 大战场杀人机能杀到200说天才少年打人机打不了的。 西大闪击宿舍打法教学。 kd低=不会玩，收藏室图鉴开的多不行，亮灯才可以。 ,菜鸡春花,三角洲行动,236,2026-07-16 16:10:28,https://tieba.baidu.com/p/10872279794
10872828233,理性讨论，银翼为什么不增强反而削弱,没有银翼真的很容易被6死，一点安全感都没有 平时做任务或者跑刀都靠银翼，像我们这种听到一个声纹就趴个五六分钟才敢探头查看情况的鼠鼠真的很需要银翼，而且猛攻队也不会要银翼吧，老登打遭遇战真的相当于白板。最弱的干员没有之一，离近了emp会连自己一起炸，而且很多时候哪怕你玩老登知道对面信息，你也打不过别人，求求改回来。以后的33任务还得靠银翼给我撑腰啊 ,古月-丁真,三角洲行动,24,2026-07-16 20:58:26,https://tieba.baidu.com/p/10872828233
10872820050,上帝之眼，老板想不想体验一小时千万撤离,,衣角微脏_,三角洲行动,31,2026-07-16 20:53:14,https://tieba.baidu.com/p/10872820050
10867785489,ar57依旧超模，聪聪不给排s+水平，本质是偏心大口径,所有的输出都是要建立在能够命中的前提上的呀。 聪聪他就是喜欢给一些不好控枪大口径武器排在前面。 却又不考虑命中率这个问题。 一旦考虑了命中率这个问题AR 57，它就是一个s加水平的超模武器。 这把枪实在是太激光枪了。 哪怕30万都能够又快又准，命中率还高，别提它射速还有900多，一把能够射的又快，打的又准，命中率还高的枪在你面前，他哪里有什么资格不被平成s加水平？ 而且这把枪只需要30万，30万还要什么自行车呀。 机密绝密，全,无糖不好听,三角洲行动,17656,2026-07-14 20:23:15,https://tieba.baidu.com/p/10867785489
10872572439,大坝的装备。,你们喜欢在大坝起什么装备？我喜欢起3套+1把auG,一个打金弹的M7,三角洲行动,86,2026-07-16 18:29:54,https://tieba.baidu.com/p/10872572439
10872813168,理性讨论，超过30w的改枪是否都是智商税,注意，我说的30w是包含裸枪+配件，非引战，我是真的非常疑惑，为什么一把枪居然能改到六七十万甚至上百万 先说下我的改枪，通常都是裸枪+镜子，如果玩aug的话我就只装三倍枪管，15w的三倍aug照样稳得批爆。其他枪我就装个红点，如果是打狙的话，我一般就是裸枪+5万多的火控镜子，很佩服有些人把一把枪改的那么贵是干嘛，要我说这就是好枪依赖症，你连自己的枪都不相信又怎么会有对枪的自信？ 当然，有些枪确实需要需要多花点，比如玩腰射,古月-丁真,三角洲行动,47,2026-07-16 20:49:03,https://tieba.baidu.com/p/10872813168
10872256546,固排搭子有人吗？,30岁中登每天9点左右都在线周末都能玩，朋友都退坑了，找两个搭子，日常kd1.5左右，很菜，找两个脾气好点的可以，文能大坝跑刀赚钱，武能航天硬拉。有人愿意私聊打打呗。,忠介丶😈,三角洲行动,111,2026-07-16 15:59:56,https://tieba.baidu.com/p/10872256546
10866903440,我好像找到提高爆率的焚决了,这赛季89小时，值钱的红有：一心，一牌盒，九个九格红，七个浓缩铀样本。250局az3，红全都是在机密az3出的。 总结了下这赛季的行为，再结合b站看到的攻略。技巧应该就是“搜，打，撤”。 搜：每个容器你都要吃，暴食流，记住高价值容器的位置，低价值容器也要吃，可能会出牌盒和大小王或者炫彩露小娜。 打：这赛季我喜欢手机az3单三，三头四甲四弹，战备价值55w左右（听说卡战备会降爆率），见人就杀（被人打暗号骗杀了，很生气，我要杀爆,八六..,三角洲行动,7599,2026-07-14 13:34:30,https://tieba.baidu.com/p/10866903440
10867242254,现在最弱的干员是？,1，深蓝改来改去好像都不尽人意，单三严父，但3v3就比较弱，出勾能被枪打断有点幽默，室外被遛狗，室内太狭小容易挡队友枪线，对地形限制很高，在绝活哥手里，还算可以，正常玩家选出来纯玩具。 2，麦晓雯，最幽默的侦查位，信息不如液氮是可以说的吗？组排选出来唯一的作用就是告诉队友对面什么配置，莽还是🐢，人在哪是自己都不知道的。因为女鬼流一刀直接砍废，3个技能削三个，扎尸体是小麦作为信息位最后一块遮羞布也扯干净了 3,杏鸳🌿,三角洲行动,2329,2026-07-14 15:58:44,https://tieba.baidu.com/p/10867242254
10865130408,刀皮还真的有买的必要吗？一把g17就完美解决了刀皮的所有优缺点,现在打航天的时候，我基本都会带一把小手枪来进行防身，因为现在小兵AI实在是太超雄了。 你只要敢提刀靠近它，10米以内它就立马开出机关枪，扫射你的护甲，并且贴脸的时候还会给你来一肘肘击让你骨折。 这期间消耗的药品还有浪费的时间，就已经违背了你去刀他的一个做事逻辑。 与其说继续用刀去刀，小兵还不如买上一把g17加个消音和弹夹，在看到小兵的时候就直接用手枪解决掉它也能无声无息。 并且还避免了大多数暴露的风险。我推荐所,无糖不好听,三角洲行动,32569,2026-07-13 18:27:23,https://tieba.baidu.com/p/10865130408
10857098811,请教，正常打的情况下，大坝和az3哪个会吃得多？一般能吃多少？,,打不过@打不过,三角洲行动,9658,2026-07-10 10:45:01,https://tieba.baidu.com/p/10857098811
10867715251,快速锐评改动,省流版：对跑刀没影响，对阴人打最后一队的影响小，对堵桥和猛攻的影响很大，对老贝榨玩家大削弱，ch没玩过游戏，觉得银翼登场率高是因为道具多和鸟cd太快，而不是因为绝密环境太阴间，不靠脚印和鸟看点根本排不干净。 开发者废话：ch没玩过鸟人纯看登场率削的，自己削不明白，只能挑几个争议点削一削，建议和lolch滚去坐一桌 大招+emp组合技 跑刀：削弱主动拿信息的能力（慢点跑就是了，跑刀有时候不是必须开大拿信息的） 阴人：打最后,界肘不疑,三角洲行动,24971,2026-07-14 19:42:24,https://tieba.baidu.com/p/10867715251
10841454848,有一个不好的消息。,按核电站目前这个趋势发展下去。以后可能要出事。 首先说明本人之前是大坝玩家，自从核电站开放以来就除开做阿萨拉小兵任务去打大坝，其余时间都待在核电站了，现在玩大坝，已经完全接受不了除东西楼1号位的物资密集程度。 我在想如果绝大部分玩家对于物资的阈值慢慢提高上来之后，大坝该怎么说？ ,抑郁症人的,三角洲行动,128335,2026-07-04 01:38:25,https://tieba.baidu.com/p/10841454848
10841459882,跑路了，吸血固排自己玩去吧,现实认识，后来在一起玩，我五百多m，他90多m，刚开始一块玩大坝，乐呵呵的，死了也不在意，而且出了红也基本都会给他，问他要不要，他回答永远都是都行啊都行，有次航空箱出了个炮弹，他四个保险塞不下，我拿了，他能一直念叨 后来打航天爽吃几把，飘了天天拉着我去猛攻，上去吃子弹都不会，然后看着他操作被对面打死，每次打架永远第一句话都是人在哪？打架时直接丧失语言能力，最后输了在那里说我的我的，听腻了 一般双排，偶尔会,珍惜才配拥有l,三角洲行动,40698,2026-07-04 01:41:16,https://tieba.baidu.com/p/10841459882
10869620015,烽火做赛季任务要做吐了，突然冒出个不太成功的想法,赛季任务能不能改成可选难度的，每个任务都有三个选项，中等难度对应现在的奖励，困难的就留给那些大手🐔做，简单难度对应我这等闲人老登玩家，当然，不同难度对应奖励也不同。 如果玩家选了以后想更换任务难度，可选择任意机密累计撤离成功三把或者撤离多少哈夫币（2达1即可）来刷新任务，不管怎么选，最终奖励还是赛季33，只是中间如果选简单的，单个任务奖励会少一点。 个人觉得这样对休闲玩家还是挺友好的。每赛季做赛季任务都,今天被迫改名,三角洲行动,3569,2026-07-15 14:56:46,https://tieba.baidu.com/p/10869620015
10869136710,M4A1:怎么会有这么稳定又这么有性价比的机密好枪啊,比AUG射速快，比K416打得远，比它们都更便宜，各位盒友，本篇的主角是M4A1突击步枪， 800的超高射速外加极致的稳定性，如果你屯了上赛季限定弹，那完全可以达到机密T0级别，即使没有上赛季子弹用金弹强度也不低。 但是想要整体超过K416还是不太可能的，毕竟双伤射速和稳定性比前者还是差点，一分钱一分货嘛。 ,一盅情怀,三角洲行动,13054,2026-07-15 11:26:43,https://tieba.baidu.com/p/10869136710
10872307173,有没有固定下午玩的队伍啊,我玩蝶 能自理不能兜底 不贪吃不犟嘴,⁢ying,三角洲行动,203,2026-07-16 16:22:58,https://tieba.baidu.com/p/10872307173
10872675213,绝航2等1,舍得起装的来,如烟熏目,三角洲行动,144,2026-07-16 19:27:04,https://tieba.baidu.com/p/10872675213
10872681936,三角洲pc找队友,Pc绝航婚车2等1一人一个包 对内气氛好 不秀恩爱 不黏糊 不抢饭吃 会留包 对象3.5k➕来个高手一起猛攻。太贪只知道抢包不团队的别来。最好来个2k➕,小吃米粥91e3,三角洲行动,87,2026-07-16 19:30:54,https://tieba.baidu.com/p/10872681936
10872109459,有没有会跑新地图的带我一起想要新地图红,,忧郁y,三角洲行动,246,2026-07-16 14:50:51,https://tieba.baidu.com/p/10872109459
10872752916,有没有跟我一样唐的一起玩儿的,就玩玩普坝机核这些，吃点小紫小金就傻乐的，起装就起smg这种的,旬野星,三角洲行动,81,2026-07-16 20:13:37,https://tieba.baidu.com/p/10872752916
10872337358,出极品B黄钻M7砖皮,看着市场的价格很是心动，想把砖皮出掉，有什么好点的方式吗，赠送道具有点太慢了 ,阿昱,三角洲行动,378,2026-07-16 16:37:09,https://tieba.baidu.com/p/10872337358
10872174398,青年音bbz,有没有青年音bbz的 不要做陪玩做护航的 不要一问你玩不玩总说没时间的,kissola,三角洲行动,297,2026-07-16 15:20:07,https://tieba.baidu.com/p/10872174398
10872759145,az3 摸新九格有人一起吗,,遗憾🌫️,三角洲行动,43,2026-07-16 20:17:15,https://tieba.baidu.com/p/10872759145
10871503418,有没有现在带我跑刀的TvT,之前是个监狱小护 刚回归 没有跑过刀 太无聊了 脾气好一点就可以,⁢无法言语,三角洲行动,327,2026-07-16 10:35:00,https://tieba.baidu.com/p/10871503418
10872722424,机航1q2 来会玩的 强度有点高,,夜雨oVo,三角洲行动,107,2026-07-16 19:55:45,https://tieba.baidu.com/p/10872722424
